name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
R1	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R2	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R4	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R5	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R7	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R8	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HaccX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HaccY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HaccZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HgyroX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HgyroY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HgyroZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HmagX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HmagY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HmagZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LaccX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LaccY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LaccZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LgyroX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LgyroY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LgyroZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LmagX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LmagY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LmagZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RaccX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RaccY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RaccZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RgyroX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RgyroY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RgyroZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RmagX	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RmagY	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RmagZ	EEG	V	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
